Mes,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,Escolaridad,CLASE,MARCA,LINEA,MODELO,COLOR,Cantidad
Jul,NARIÑO,PASTO (CT),Sábado,8:00:00,FATIMA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,40,MASCULINO,SOLTERO,SUPERIOR,AUTOMOVIL,CHEVROLET,SAIL,2015,GRIS,1
Jul,NORTE DE SANTANDER,CÚCUTA (CT),Sábado,11:30:00,BARRIO TOLEDO PLATA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,CARIBE,442,1986,AZUL,1
Jul,RISARALDA,DOSQUEBRADAS,Sábado,8:00:00,LA BADEA,URBANA,BODEGAS Y SIMILARES,SIN EMPLEO DE ARMAS,A PIE,A PIE,43,MASCULINO,SOLTERO,SECUNDARIA,AUTOMOVIL,DAEWOO,TACUMA,NO REPORTA,ROJO,1
Jul,VALLE,CALI (CT),Sábado,19:00:00,MIRAFLORES E19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,33,MASCULINO,SOLTERO,SECUNDARIA,AUTOMOVIL,MAZDA,2,2010,PLATA,1
Jul,VALLE,CALI (CT),Sábado,20:00:00,ALFEREZ REAL E18,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,43,MASCULINO,CASADO,SECUNDARIA,AUTOMOVIL,RENAULT,LOGAN FAMILIER,2010,GRIS,1
Jul,VALLE,CALI (CT),Sábado,22:00:00,VALLE GRANDE E21,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,46,MASCULINO,CASADO,SECUNDARIA,AUTOMOVIL,KIA,PICANTO LX,2010,GRIS,1
Jul,VALLE,CALI (CT),Sábado,19:30:00,CALIMA E4,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,32,MASCULINO,SOLTERO,SECUNDARIA,AUTOMOVIL,MAZDA,323,2010,VERDE,1
Jul,VALLE,CALI (CT),Sábado,14:30:00,VILLA DEL PRADO - EL GUABITO E5,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,24,FEMENINO,CASADO,SUPERIOR,AUTOMOVIL,MAZDA,323 NS,2010,NEGRO,1
Jul,VALLE,CALI (CT),Sábado,11:30:00,ATANASIO GIRARDOT E8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,46,FEMENINO,CASADO,TECNICO,AUTOMOVIL,KIA,PICANTO EX,2010,BLANCO,1
Jul,VALLE,CALI (CT),Sábado,21:10:00,CIUDAD DE LOS ALAMOS E2,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,41,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,FORD,F1,2003,AZUL,1
Jul,VALLE,CALI (CT),Sábado,11:45:00,URB. COLSEGUROS E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,29,FEMENINO,CASADO,SECUNDARIA,CAMIONETA,KIA,NEW SPORTAGE LX,2016,PLATEADO,1
Jul,VALLE,CALI (CT),Sábado,21:20:00,NUEVA GRANADA E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,53,MASCULINO,CASADO,SUPERIOR,CAMIONETA,KIA,NEW SPORTAGE EX,2010,AZUL,1
Jul,VALLE,CALI (CT),Sábado,17:15:00,EL LIMONAR E17,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,51,MASCULINO,SOLTERO,SECUNDARIA,CAMIONETA,MAZDA,B26DC3,2010,GRIS,1
Jul,VALLE,CANDELARIA,Sábado,9:30:00,SANTA ANA (23-3),URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,65,MASCULINO,UNION LIBRE,PRIMARIA,AUTOMOVIL,MAZDA,323 SE,1994,NEGRO,1
Jul,VALLE,PALMIRA,Sábado,21:40:00,POPULAR MODELO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,23,MASCULINO,SOLTERO,TECNICO,AUTOMOVIL,CHEVROLET,SPRINT,1988,ROJO,1
Jul,ANTIOQUIA,MEDELLÍN (CT),Domingo,19:07:00,FLORIDA NUEVA C-11,URBANA,PARQUEADERO,ARMA DE FUEGO,A PIE,A PIE,50,MASCULINO,CASADO,SECUNDARIA,AUTOMOVIL,RENAULT,STEPWAY,2010,BLANCO,1
Jul,ANTIOQUIA,PUERTO TRIUNFO,Domingo,13:00:00,LA ESMERALDA,RURAL,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,28,MASCULINO,SOLTERO,SECUNDARIA,AUTOMOVIL,CHEVROLET,SPRINT,1992,BLANCO,1
Jul,CAUCA,CALOTO,Domingo,19:00:00,MODELO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,31,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,MAZDA,SIN LINEA,1986,AZUL,1
Jul,CAUCA,CALOTO,Domingo,23:00:00,EL CENTRO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,72,FEMENINO,UNION LIBRE,PRIMARIA,CAMIONETA,VOLKSWAGEN,AMAROK_COMFORTLINE,2011,PLATA,1
Jul,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,19:00:00,CANDELARIA LA NUEVA I SECTOR E-19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,36,FEMENINO,CASADO,TECNOLOGO,AUTOMOVIL,CHEVROLET,SPARK,2015,GRIS,1
Jul,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,16:00:00,CIUDADELA EL RECREO E-7,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,59,MASCULINO,SEPARADO,SECUNDARIA,AUTOMOVIL,CHEVROLET,SPARK,2016,ROJO,1
Jul,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,17:00:00,URB. MIRANDELA E-11,URBANA,BAHIA,LLAVE MAESTRA,A PIE,A PIE,53,MASCULINO,SEPARADO,SUPERIOR,CAMPERO,CHEVROLET,TROOPER,1995,ROJO,1
Jul,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,3:40:00,MUZU E-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO VEHICULO,CONDUCTOR VEHICULO,46,MASCULINO,SEPARADO,SECUNDARIA,AUTOMOVIL,CHEVROLET,SPARK,2018,PLATA,1
Jul,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,20:05:00,GRAN GRANADA E-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,28,FEMENINO,SOLTERO,SUPERIOR,AUTOMOVIL,CHEVROLET,AVEO L,2007,NEGRO,1
Jul,MAGDALENA,SANTA MARTA (CT),Domingo,13:00:00,CABAÑAS DE BURITACA,RURAL,PLAYA,LLAVE MAESTRA,A PIE,A PIE,45,MASCULINO,SOLTERO,SUPERIOR,CAMIONETA,MAZDA,BT 50,NO REPORTA,GRIS,1
Jul,MAGDALENA,SANTA MARTA (CT),Domingo,14:15:00,ONCE DE NOVIEMBRE,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,PASAJERO TAXI,CONDUCTOR TAXI,41,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,HYUNDAI,ACCENT 125,2011,AZUL,1
Jul,META,VILLAVICENCIO (CT),Domingo,13:00:00,LA CEIBA,URBANA,VIAS PUBLICAS,CONTUNDENTES,CONDUCTOR VEHICULO,A PIE,25,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,HYUNDAI,ACCENT,2013,ROJO,1
Jul,NARIÑO,GUALMATÁN,Domingo,21:30:00,EL CENTRO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,41,MASCULINO,CASADO,PRIMARIA,AUTOMOVIL,MAZDA,B 2600,1994,ESTRATO,1
Jul,VALLE,CALI (CT),Domingo,23:00:00,LOS PARQUES - BARRANQUILLA E5,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,35,FEMENINO,CASADO,SUPERIOR,AUTOMOVIL,FORD,FIESTA,2010,ROJO,1
Jul,VALLE,CALI (CT),Domingo,11:45:00,EUCARISTICO E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,42,MASCULINO,CASADO,SECUNDARIA,CAMIONETA,KIA,LINEA STANDARD,2011,GRIS,1
Jul,VALLE,DAGUA,Domingo,23:00:00,Corregimiento El Queremal,RURAL,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,40,MASCULINO,CASADO,SECUNDARIA,AUTOMOVIL,KIA,PICANTO EX,2010,PLATA,1
Jul,ANTIOQUIA,MEDELLÍN (CT),Lunes,9:30:00,LAS ESMERALDAS  C-4,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,42,FEMENINO,CASADO,PRIMARIA,AUTOMOVIL,FORD,FESTIVA,1997,VERDE,1
Jul,ANTIOQUIA,MEDELLÍN (CT),Lunes,23:45:00,SAN BERNARDO C-16,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,69,MASCULINO,CASADO,PRIMARIA,AUTOMOVIL,MAZDA,-,1984,BLANCO,1
Jul,ANTIOQUIA,MEDELLÍN (CT),Lunes,15:40:00,BOSTON C-10,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,UNION LIBRE,SUPERIOR,AUTOMOVIL,RENAULT,STEPWAY,2017,BLANCO,1
Jul,ANTIOQUIA,MEDELLÍN (CT),Lunes,7:45:00,SANTANDER C-6,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,51,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,RENAULT,LINEA STANDARD,2010,BEIGE,1
Jul,ANTIOQUIA,RIONEGRO,Lunes,14:00:00,EL PORVENIR,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,51,FEMENINO,SOLTERO,SUPERIOR,AUTOMOVIL,CHEVROLET,SPARK GT,2016,NEGRO,1
Jul,CESAR,VALLEDUPAR (CT),Lunes,3:00:00,FUNDADORES,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,38,MASCULINO,CASADO,SECUNDARIA,AUTOMOVIL,MAZDA,323 NS,2010,PERLA,1
Jul,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,16:00:00,GRAN GRANADA E-10,URBANA,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,43,MASCULINO,UNION LIBRE,SECUNDARIA,CAMIONETA,TOYOTA,HILUX,1995,BLANCO,1
Jul,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,18:00:00,BOLIVIA E-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,51,MASCULINO,CASADO,SECUNDARIA,CAMIONETA,CHEVROLET,SUPER CARRY,NO REPORTA,AZUL,1
Jul,TOLIMA,IBAGUÉ (CT),Lunes,5:50:00,JARDIN I ETAPA,URBANA,PARADERO DE BUSES,LLAVE MAESTRA,A PIE,A PIE,54,MASCULINO,UNION LIBRE,PRIMARIA,BUSETA,CHEVROLET,-,2009,NARANJA,1
Jul,VALLE,CALI (CT),Lunes,9:00:00,PASO DEL COMERCIO E6,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,35,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,CHEVROLET,SPRINT,2010,GRIS,1
Jul,VALLE,CANDELARIA,Lunes,21:00:00,CGTO VILLAGORGONA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,33,MASCULINO,SOLTERO,SECUNDARIA,AUTOMOVIL,MAZDA,323 NS,2010,VERDE,1
Jul,ANTIOQUIA,ITAGUI,Martes,0:00:00,SANTA MARIA # 1,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,58,MASCULINO,CASADO,SECUNDARIA,AUTOMOVIL,VOLKSWAGEN,BORA,NO REPORTA,NEGRO,1
Jul,ANTIOQUIA,ITAGUI,Martes,11:40:00,SIMON BOLIVAR,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,CONDUCTOR VEHICULO,24,MASCULINO,UNION LIBRE,SECUNDARIA,CAMIONETA,CHEVROLET,NHR,2014,BLANCO,1
Jul,ANTIOQUIA,MEDELLÍN (CT),Martes,8:00:00,LIMONAR 1  S.A.P.,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,44,FEMENINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,MAZDA,323,2010,ROJO,1
Jul,ARAUCA,TAME,Martes,16:00:00,VEREDA BANCO PURARE,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,26,MASCULINO,UNION LIBRE,PRIMARIA,AUTOMOVIL,MAZDA,B 2200,2002,GRIS,1
Jul,ATLÁNTICO,BARRANQUILLA (CT),Martes,7:45:00,CARLOS MEISEL,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,CONDUCTOR VEHICULO,44,MASCULINO,CASADO,TECNICO,AUTOMOVIL,MAZDA,323 HE,2010,ROJO,1
Jul,CAUCA,CAJIBÍO,Martes,6:40:00,VDA EL TUNEL,RURAL,CARRETERA,ARMA DE FUEGO,PASAJERO VEHICULO,CONDUCTOR VEHICULO,33,MASCULINO,CASADO,SECUNDARIA,CAMION,DONG FENG,DUOLIKA DFA1063DJ10,2013,BLANCO,1
Jul,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,19:30:00,CASTILLA LA NUEVA E-8,URBANA,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,24,FEMENINO,SOLTERO,SUPERIOR,AUTOMOVIL,KIA,PICANTO LX,2011,ROJO,1
Jul,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,23:00:00,LA RIVERA E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,SOLTERO,PRIMARIA,AUTOMOVIL,CHEVROLET,SPARK,2015,NEGRO,1
Jul,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,4:30:00,SANTA MARTA II SECTOR E-5,URBANA,ESTACIONES DE SERVICIO,SIN EMPLEO DE ARMAS,A PIE,A PIE,44,MASCULINO,SOLTERO,NO REPORTA,CAMIONETA,NISSAN,NP300,2016,BLANCO,1
Jul,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,21:10:00,ICATA E-11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,47,MASCULINO,CASADO,SECUNDARIA,AUTOMOVIL,RENAULT,MEGANE,2006,BEIGE,1
Jul,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,18:40:00,ROMA  E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,50,MASCULINO,SEPARADO,SECUNDARIA,AUTOMOVIL,MAZDA,323 NT,1989,ROJO,1
Jul,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,10:55:00,BOITA E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,78,MASCULINO,CASADO,PRIMARIA,AUTOMOVIL,CHEVROLET,SPARK,2008,BLANCO,1
Jul,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,18:55:00,JORGE GAITAN CORTES E-16,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,52,MASCULINO,CASADO,SUPERIOR,MICROBUS,HYUNDAI,-,2010,BLANCO,1
Jul,GUAJIRA,MAICAO,Martes,20:00:00,BOSQUE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,31,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,CHEVROLET,AVEO,2010,GRIS,1
Jul,GUAJIRA,RIOHACHA (CT),Martes,13:30:00,15 DE MAYO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,35,MASCULINO,CASADO,SECUNDARIA,AUTOMOVIL,MAZDA,ALLEGRO,2010,PLATEADO,1
Jul,GUAJIRA,RIOHACHA (CT),Martes,7:20:00,LIBERTADOR,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,37,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,DAIHATSU,TERIOS,2010,BEIGE,1
Jul,MAGDALENA,SALAMINA,Martes,6:20:00,CENTRO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,36,MASCULINO,UNION LIBRE,SECUNDARIA,CAMION,JBC,JBC 1040,2013,BLANCO,1
Jul,NARIÑO,SAN ANDRES DE TUMACO,Martes,0:05:00,UNION VICTORIA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,32,MASCULINO,UNION LIBRE,SECUNDARIA,CAMIONETA,NISSAN,LINEA STANDARD,2008,BLANCO,1
Jul,RISARALDA,PEREIRA (CT),Martes,10:00:00,JARDIN I,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,50,MASCULINO,SOLTERO,SECUNDARIA,CAMPERO,TOYOTA,LAND CRUISER,2010,VERDE,1
Jul,SANTANDER,FLORIDABLANCA,Martes,21:00:00,RUITOQUE BAJO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR VEHICULO,PASAJERO VEHICULO,25,MASCULINO,SOLTERO,SECUNDARIA,TAXI,HYUNDAI,I10GL,2013,AMARILLO,1
Jul,VALLE,CALI (CT),Martes,10:00:00,URB. RIO LILI E22,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,51,FEMENINO,SOLTERO,SUPERIOR,CAMIONETA,SSANGYONG,REXTON,2007,GRIS,1
Jul,VALLE,CALI (CT),Martes,17:30:00,OLIMPICO E10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,46,MASCULINO,DIVORCIADO,SECUNDARIA,AUTOMOVIL,CHEVROLET,SAIL,2016,BLANCO,1
Jul,VALLE,CALI (CT),Martes,1:30:00,LEON XIII E11,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,52,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,CHEVROLET,LINEA STANDARD,1989,NEGRO,1
Jul,VALLE,CALI (CT),Martes,20:45:00,CHAMPAGNAT E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,30,MASCULINO,SOLTERO,SECUNDARIA,AUTOMOVIL,MAZDA,3,2010,BLANCO,1
Jul,ANTIOQUIA,BARBOSA,Miércoles,23:30:00,VIA EL HATILLO MEDELLIN,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO TAXI,CONDUCTOR VEHICULO,31,MASCULINO,CASADO,SECUNDARIA,CAMION,FOTON,LINEA STANDARD,2017,BLANCO,1
Jul,ANTIOQUIA,BELLO,Miércoles,21:00:00,LA CABAÑA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,30,FEMENINO,SOLTERO,TECNICO,CAMIONETA,TOYOTA,PRADO TX-L,2013,GRIS,1
Jul,ANTIOQUIA,ITAGUI,Miércoles,20:50:00,ZONA INDUSTRIAL #3,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR TAXI,CONDUCTOR VEHICULO,18,MASCULINO,SOLTERO,SUPERIOR,CAMIONETA,TOYOTA,LINEA STANDARD,1994,NO REPORTA,1
Jul,ANTIOQUIA,ITAGUI,Miércoles,11:15:00,SAMARIA DEL SUR,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,23,MASCULINO,SOLTERO,SECUNDARIA,AUTOMOVIL,MAZDA,323,2010,ROJO,1
Jul,ANTIOQUIA,MEDELLÍN (CT),Miércoles,0:00:00,SANTA FE C-15,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,31,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,RENAULT,STEPWAY,2016,ROJO,1
Jul,ANTIOQUIA,MEDELLÍN (CT),Miércoles,11:00:00,BELEN C-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,44,MASCULINO,UNION LIBRE,PRIMARIA,CAMIONETA,TOYOTA,HILUX,2007,BLANCO,1
Jul,ANTIOQUIA,MEDELLÍN (CT),Miércoles,4:30:00,VILLA HERMOSA C-8,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,57,MASCULINO,UNION LIBRE,PRIMARIA,AUTOMOVIL,CHEVROLET,SPRINT,1990,BLANCO,1
Jul,ANTIOQUIA,MEDELLÍN (CT),Miércoles,22:15:00,ROBLEDO C-7,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,47,MASCULINO,SOLTERO,SECUNDARIA,AUTOMOVIL,KIA,PICANTO EX,2015,BLANCO,1
Jul,ANTIOQUIA,MEDELLÍN (CT),Miércoles,5:50:00,GUAYABAL C-15,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,61,MASCULINO,CASADO,SECUNDARIA,CAMIONETA,MAZDA,B 2200,1992,ROJO,1
Jul,ANTIOQUIA,MEDELLÍN (CT),Miércoles,4:20:00,EL DIAMANTE C-7,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,28,MASCULINO,SOLTERO,TECNICO,AUTOMOVIL,CHEVROLET,SAIL,2013,PLATA,1
Jul,ANTIOQUIA,RIONEGRO,Miércoles,13:00:00,CENTRO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,42,MASCULINO,UNION LIBRE,SECUNDARIA,AUTOMOVIL,HYUNDAI,ACCENT GL,2007,BLANCO,1
Jul,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,9:30:00,ARMENIA E-13,URBANA,DENTRO DE LA VIVIENDA,SIN EMPLEO DE ARMAS,A PIE,A PIE,50,MASCULINO,SOLTERO,SUPERIOR,AUTOMOVIL,VOLKSWAGEN,JETTA EUROPA,2015,PLATA,1
Jul,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,21:20:00,CASTILLA LA NUEVA E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,SUPERIOR,AUTOMOVIL,KIA,PICANTO LX,2012,GRIS,1
Jul,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,19:20:00,URB. LA ALQUERÍA E-16,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,64,MASCULINO,CASADO,PRIMARIA,CAMIONETA,KIA,NEW SPORTAGE LX,2015,GRIS,1
Jul,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,5:20:00,GALAN E-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,SECUNDARIA,CAMPERO,FORD,ECOSPORT,2007,AZUL,1
Jul,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,22:50:00,CASTILLA LA NUEVA E-8,URBANA,GARAJE,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,SUPERIOR,CAMPERO,FORD,EDGE LIMITED,2012,AZUL,1
Jul,GUAJIRA,SAN JUAN DEL CESAR,Miércoles,23:24:00,TRAMO DE VIA,RURAL,TRAMO DE VIA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,45,MASCULINO,UNION LIBRE,SECUNDARIA,CAMION,MITSUBISHI,CANTER FE200,1998,BLANCO,1
Jul,HUILA,NEIVA (CT),Miércoles,9:00:00,EL TIZON,URBANA,PARQUEADERO,SIN EMPLEO DE ARMAS,A PIE,A PIE,40,MASCULINO,UNION LIBRE,SUPERIOR,AUTOMOVIL,CHEVROLET,SPARK,2014,BLANCO,1
Jul,NARIÑO,PASTO (CT),Miércoles,3:00:00,CUJACAL ALTO,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,56,MASCULINO,CASADO,PRIMARIA,AUTOMOVIL,CHEVROLET,SPRINT,2010,ROJO,1
Jul,VALLE,CALI (CT),Miércoles,19:00:00,NUEVA FLORESTA E12,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,30,FEMENINO,CASADO,SECUNDARIA,AUTOMOVIL,HYUNDAI,i 10,2010,PLATA,1
Jul,VALLE,CALI (CT),Miércoles,14:00:00,URB. RIO LILI E22,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,24,MASCULINO,SOLTERO,SECUNDARIA,AUTOMOVIL,KIA,RIO UB EX,2015,GRIS,1
Jul,VALLE,CALI (CT),Miércoles,8:00:00,ALFONSO LOPEZ I E7,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,45,FEMENINO,SOLTERO,SECUNDARIA,AUTOMOVIL,KIA,RIO UB EX,2010,BLANCO,1
Jul,VALLE,CALI (CT),Miércoles,12:00:00,EL GRAN LIMONAR E17,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,32,FEMENINO,SOLTERO,SECUNDARIA,CAMIONETA,KIA,NEW SPORTAGE LX,2010,NEGRO,1
Jul,VALLE,CALI (CT),Miércoles,10:30:00,CAMINO REAL - J BORRERO E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,48,FEMENINO,CASADO,TECNICO,AUTOMOVIL,HYUNDAI,HYUNDAI I101.100 GL,2010,CAFE,1
Jul,VALLE,CALI (CT),Miércoles,10:20:00,LOS GUAYACANES E5,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,67,MASCULINO,CASADO,SECUNDARIA,AUTOMOVIL,FORD,FIESTA,2010,NEGRO,1
Jul,ANTIOQUIA,BELLO,Jueves,20:45:00,CIUDADELA DEL NORTE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO VEHICULO,CONDUCTOR VEHICULO,30,MASCULINO,SOLTERO,SECUNDARIA,AUTOMOVIL,RENAULT,SANDERO RS,2010,BLANCO,1
Jul,ANTIOQUIA,CALDAS,Jueves,22:00:00,VDA. LA SALADA PARTE BAJA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,62,MASCULINO,CASADO,PRIMARIA,CAMION,CHEVROLET,NPR,2006,BLANCO,1
Jul,ANTIOQUIA,MEDELLÍN (CT),Jueves,22:00:00,ESTADIO C-11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,46,MASCULINO,SOLTERO,SECUNDARIA,AUTOMOVIL,FORD,FESTIVA,1998,BLANCO,1
